사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2021-01,8호선,542,신흥,6,0,"3,297",774,"4,793","3,108","11,123","2,977","14,262","6,307","8,380","4,544","5,596","4,585","5,503","4,997","5,580","5,200","6,138","5,772","6,096","6,354","6,182","7,881","6,721","8,331","7,406","9,960","7,360","14,592","4,139","11,511","4,031","7,395","3,059","8,517","1,415","4,113",445,"1,664",0,47,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,8호선,543,수진,2,0,"3,393",373,"5,726","2,108","14,130","2,833","19,543","6,193","9,745","4,565","6,430","4,870","6,230","4,926","6,710","4,669","6,821","6,070","5,894","6,390","6,280","6,808","6,579","7,842","6,970","8,474","7,119","13,757","3,698","11,596","3,474","7,489","2,786","8,747","1,366","4,660",565,"1,895",3,48,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,8호선,544,모란,7,0,"1,642",508,"2,833","2,535","6,935","3,326","9,184","5,732","6,423","4,193","5,102","3,999","5,679","4,453","5,682","4,317","6,461","5,660","7,162","5,543","8,188","5,164","7,571","5,400","7,497","6,117","8,525","7,598","4,717","4,594","4,346","2,705","5,399","3,805","1,851","1,956",750,709,4,101,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,602,개화,9,0,"1,321",167,"4,083","1,929","9,201","2,692","6,435","4,468","2,474","2,231","1,605","1,390","1,593","1,424","1,735","1,537","1,686","1,462","1,742","1,329","1,845","1,652","2,953","1,481","4,571","2,241","4,999","4,175","2,159","3,829","1,782","2,292","1,020","1,783",414,"1,143",157,409,0,53,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,603,김포공항,21,0,"1,278",556,"2,784","5,901","6,725","12,986","8,410","16,450","6,026","14,219","5,235","12,568","7,177","12,923","7,633","13,236","8,611","16,934","11,662","16,513","11,823","16,029","11,161","18,099","13,840","18,268","17,243","19,950","12,756","14,597","14,318","6,722","11,463","3,545","4,803","1,724",442,675,16,178,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,604,공항시장,1,0,"2,732",162,"3,542","1,044","7,016","1,344","7,780","3,070","4,572","2,299","3,500","2,680","3,430","2,564","3,638","2,941","3,506","3,366","3,449","3,485","3,213","4,176","3,239","4,903","3,519","5,927","3,410","8,742","2,055","8,296","1,974","5,308","1,701","5,360",679,"3,478",245,"1,388",0,31,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,605,신방화,3,0,"3,621",635,"8,712","2,605","21,200","3,306","20,825","8,058","10,973","4,808","7,502","4,098","7,094","4,760","7,417","5,713","7,599","5,882","7,170","6,087","7,063","8,502","7,557","8,891","7,582","11,370","7,897","20,420","3,981","18,243","4,000","10,409","3,240","11,900","1,536","5,901",452,"2,322",0,49,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,606,마곡나루(서울식물원),4,0,"2,657",654,"6,858","6,488","20,761","9,765","21,917","32,892","10,872","17,895","7,561","8,992","7,806","7,565","9,025","8,159","9,558","8,822","9,610","9,385","11,495","9,863","13,512","10,951","21,360","15,912","31,314","25,325","14,301","22,625","13,560","12,754","14,449","14,010","4,102","7,124","1,262","3,215",12,134,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,607,양천향교,2,0,"3,462",946,"7,300","3,830","23,504","8,266","23,956","30,162","11,339","12,504","8,453","6,110","8,247","5,755","9,549","6,828","9,327","6,875","8,845","7,933","9,623","8,253","10,437","9,628","15,112","13,463","25,178","23,176","9,233","22,690","6,155","14,059","5,863","14,163","2,220","7,980",724,"3,284",0,3,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,9호선,608,가양,46,2,"11,547","1,336","19,095","8,000","55,488","16,980","58,491","34,115","31,783","22,029","21,752","13,019","21,337","14,344","22,427","14,695","22,188","17,635","19,928","19,197","21,421","21,498","23,486","26,039","27,292","32,218","34,979","56,545","17,029","50,253","12,992","28,908","11,711","33,089","4,268","16,083",978,"6,749",0,509,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,609,증미,3,1,"1,751",648,"5,795","2,518","16,294","6,877","16,810","28,537","8,410","11,354","5,962","6,100","6,312","5,065","6,796","6,076","7,372","6,558","7,476","6,769","8,080","8,319","8,514","8,256","12,814","9,553","25,464","17,717","8,807","15,954","6,379","7,699","4,726","8,374","1,579","4,094",479,"1,794",0,0,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,610,등촌,6,0,"4,309",670,"10,694","2,973","31,843","5,053","39,682","15,369","17,333","8,903","11,327","6,755","11,210","7,712","12,234","8,859","12,177","10,684","12,009","10,605","11,804","14,022","11,602","15,250","12,343","21,120","15,683","34,030","7,466","31,643","6,227","16,811","5,995","16,718","2,631","8,743",714,"3,690",0,0,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,9호선,611,염창,1,0,"8,843",492,"20,026","3,834","58,515","6,631","65,455","19,667","33,749","9,662","19,556","7,845","16,645","8,204","17,050","10,902","17,009","11,381","14,637","13,090","13,784","16,954","14,242","20,162","16,848","34,434","19,524","58,667","10,167","54,072","8,484","32,374","8,216","35,073","3,330","16,386",832,"6,859",0,47,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,612,신목동,2,1,"1,605",281,"4,521","1,541","13,860","1,994","14,240","4,532","6,384","1,943","3,821","1,554","3,292","2,184","3,730","2,442","3,748","2,806","3,362","2,947","3,580","3,003","3,850","4,076","4,320","6,143","4,493","11,436","2,020","10,348","1,423","5,561","1,793","7,220",903,"2,990",224,"1,279",0,0,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,613,선유도,3,0,"1,348",866,"4,120","3,472","14,917","8,487","18,288","30,539","7,742","14,534","4,989","5,393","5,446","5,307","6,192","5,063","6,338","5,902","6,201","5,931","7,203","6,300","8,360","6,740","14,482","8,885","28,924","16,194","11,420","13,718","6,442","7,103","5,784","7,559","2,567","3,626",782,"1,664",0,1,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,614,당산,40,0,"6,270","1,052","13,612","4,960","39,811","11,625","45,781","34,349","25,614","19,501","17,083","12,052","17,237","12,627","18,710","13,972","18,880","15,210","17,955","15,943","18,528","18,285","19,904","21,229","25,011","32,508","37,386","52,078","19,441","39,674","16,891","25,696","17,444","29,836","5,924","12,964","1,970","6,491",1,169,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,615,국회의사당,5,0,592,"1,518","1,398","7,080","3,179","32,882","4,654","115,895","3,969","53,823","4,853","17,152","7,445","11,605","8,223","9,939","9,794","11,342","12,821","9,101","15,253","7,627","19,806","6,877","52,961","7,735","91,505","7,163","32,011","4,451","20,807","2,785","21,181","3,339","6,677","1,428","1,628",672,0,0,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,616,여의도,2,0,"2,007","1,754","2,950","17,226","6,322","105,212","8,244","122,546","8,020","50,011","8,626","17,880","12,239","16,671","12,193","15,144","14,871","16,159","16,951","14,166","21,693","12,619","32,702","12,708","91,951","14,239","112,565","16,004","50,239","10,609","37,914","7,002","36,801","7,552","7,698","3,064","1,776","1,527",1,41,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,617,샛강,19,0,810,762,"1,490","3,631","3,551","12,428","4,780","31,092","3,223","12,515","2,896","5,995","3,766","5,188","3,839","4,811","4,910","4,762","5,381","5,210","6,499","4,474","8,301","4,610","15,350","6,278","25,232","8,332","9,588","4,752","7,402","3,098","8,743","3,480","2,483","1,270",873,707,0,0,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,618,노량진,247,4,"12,063","1,380","18,093","10,255","45,706","27,885","70,900","47,886","38,865","23,567","23,216","17,428","21,836","17,954","24,899","22,743","26,582","24,229","24,599","22,510","24,048","27,070","26,255","30,849","32,966","44,815","41,637","65,737","22,861","46,218","30,906","29,906","32,614","36,277","6,604","16,516","2,124","8,071",1,731,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,619,노들,13,0,"2,582",150,"3,939",959,"12,248","1,758","16,543","2,935","9,082","2,253","5,573","2,346","4,840","2,467","5,081","3,090","5,440","3,546","4,791","3,647","4,217","5,173","4,516","5,572","4,694","7,965","4,430","13,687","2,503","10,937","2,092","6,233","2,007","7,846","1,033","3,296",368,"1,782",0,37,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,9호선,620,흑석(중앙대입구),10,0,"2,439",882,"4,604","5,196","12,833","8,901","17,417","12,286","10,441","9,240","8,602","7,859","8,835","6,640","8,753","7,428","9,359","9,215","9,738","7,699","10,080","9,779","12,291","10,685","15,301","13,682","11,210","20,874","6,950","14,857","6,539","10,064","6,045","11,439","3,095","5,058",892,"2,414",0,5,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,621,동작(현충원),15,0,854,190,"1,249","1,209","3,923","1,240","5,077","2,139","2,875","1,411","1,892","1,043","1,798","1,080","1,741","1,020","1,761","1,178","1,846","1,434","1,745","1,315","2,310","1,376","2,175","2,208","3,111","3,672","1,546","2,738","1,216","1,550","1,216","2,189",639,911,160,489,0,122,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,622,구반포,2,0,388,202,"1,463","1,385","3,512","2,827","4,854","6,387","3,369","4,314","2,461","3,027","2,380","3,022","2,971","3,298","3,327","3,635","3,522","3,341","3,693","3,466","4,162","3,628","5,299","4,399","7,553","6,304","3,643","4,505","3,127","2,684","3,132","3,632",913,"1,533",205,835,0,17,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,623,신반포,0,0,287,444,"1,605","5,211","4,295","4,506","5,746","7,156","3,469","4,775","2,510","2,962","2,579","2,371","2,929","2,618","3,336","3,264","3,177","2,835","4,402","3,084","6,596","3,055","8,004","3,983","7,069","6,164","3,899","4,276","2,526","2,610","2,534","3,795",894,"1,364",230,791,0,0,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,624,고속터미널,7,0,"1,505","1,064","3,772","9,581","11,358","12,522","15,522","20,029","10,963","20,608","8,692","18,107","10,049","19,991","12,341","19,846","14,032","21,763","15,642","21,538","18,136","22,802","20,708","22,201","23,712","25,061","24,425","30,627","20,497","20,246","18,637","12,421","15,660","14,005","6,035","4,845","1,426","2,382",0,72,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선,625,사평,16,0,719,144,"2,139","2,646","6,778","3,301","7,892","5,477","4,769","3,199","2,898","2,168","3,167","2,369","3,551","2,750","3,651","3,146","3,385","3,037","4,042","3,209","5,111","4,217","5,689","5,413","5,560","8,462","3,189","6,929","2,070","3,778","1,931","5,083",822,"1,714",205,775,1,65,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,9호선,626,신논현,22,0,"2,204","1,549","9,957","12,967","23,865","35,296","33,372","75,610","21,609","83,881","17,980","46,432","22,389","35,007","26,944","31,978","29,635","39,055","32,934","35,927","39,581","35,259","47,674","37,493","65,662","44,091","92,171","59,334","68,028","34,368","58,403","18,068","64,403","19,933","15,873","8,788","4,085","4,017",8,922,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,공항철도 1호선,640,서울역,70,1,"1,392",440,"1,517","5,322","6,343","9,319","8,828","15,513","5,230","9,940","4,942","7,598","5,762","7,988","7,776","8,048","8,008","7,475","7,307","6,674","9,630","7,242","10,975","7,510","13,682","8,036","18,078","10,229","12,430","8,376","8,672","4,817","9,626","5,506","5,392","2,207","2,291",876,0,511,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,공항철도 1호선,641,공덕,30,0,675,178,"1,352","1,047","4,437","2,788","4,050","8,430","2,276","4,495","1,456","2,463","1,608","2,224","1,877","2,265","2,059","2,348","1,861","2,274","1,866","2,846","2,250","3,060","3,811","4,387","6,787","7,902","3,120","5,338","2,691","2,741","2,957","3,297",716,"1,741",223,907,9,290,0,1,0,0,0,0,2021-02-03 09:49:40
2021-01,공항철도 1호선,642,홍대입구,42,2,"1,576",309,"2,549","2,360","6,434","5,322","8,596","15,965","5,543","13,959","4,539","9,752","5,157","10,032","6,707","11,571","7,532","12,862","8,384","12,314","10,340","12,314","12,835","12,734","16,882","13,798","20,869","17,558","15,639","11,032","17,807","5,904","22,173","6,676","5,642","3,979","2,034","2,198",119,475,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,공항철도 1호선,643,디지털미디어시티,46,2,"2,132",633,"4,788","4,176","14,429","20,524","15,291","70,610","9,151","33,309","5,712","12,532","5,812","7,377","6,889","8,350","7,425","7,967","7,836","7,007","9,385","6,846","13,204","7,524","31,475","10,490","73,399","17,978","28,917","12,185","17,694","7,082","17,476","7,506","5,300","3,891","1,737","1,721",115,499,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,공항철도 1호선,644,마곡나루(서울식물원),3,1,"1,067",822,"2,354","6,014","7,382","15,640","8,662","40,176","4,459","19,814","2,575","5,372","2,903","3,275","3,480","3,471","3,320","3,493","3,616","3,367","5,205","3,284","9,470","3,615","27,458","5,313","33,003","8,945","13,489","5,703","8,161","3,542","6,970","4,495","2,566","2,178",803,"1,005",106,838,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,공항철도 1호선,645,김포공항,14,0,"1,616","1,010","2,573","6,406","5,030","15,670","9,200","15,838","8,450","9,018","8,109","7,054","12,144","6,505","10,861","7,387","11,911","8,386","17,644","7,753","14,774","7,149","12,300","8,609","18,210","8,979","22,745","8,863","17,639","6,577","17,627","3,330","17,636","1,870","11,688",937,"1,075",389,57,200,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,공항철도 1호선,646,계양,3,0,"5,805",340,"14,405","1,932","39,800","2,765","34,381","4,041","17,580","3,495","10,088","2,694","9,026","3,091","8,950","3,984","7,636","4,893","6,323","5,680","6,064","7,045","6,748","9,523","6,411","15,402","5,833","30,225","3,215","31,750","2,344","17,413","2,338","19,615","1,235","11,009",359,"3,765",46,575,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,공항철도 1호선,647,검암,345,0,"5,120",176,"11,336","1,503","28,979","5,927","22,094","12,562","10,367","4,216","6,823","2,985","6,571","2,837","6,176","3,401","5,650","4,263","5,014","4,590","4,789","5,131","5,830","6,395","7,083","10,392","11,131","20,496","3,977","22,632","3,395","11,619","2,983","13,037","1,330","9,003",341,"3,069",75,"1,055",0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,공항철도 1호선,648,청라국제도시,27,0,"2,683",90,"12,218","2,859","24,222","6,203","15,299","15,818","7,052","4,747","4,989","2,306","5,072","2,283","5,682","3,451","4,708","3,527","4,217","3,363","4,678","4,037","6,015","5,441","9,293","7,495","17,610","16,169","4,612","19,597","3,082","10,499","2,749","9,866","1,984","8,115",443,"2,223",46,612,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,공항철도 1호선,649,운서,14,0,"4,835",356,"8,252","4,347","14,394","6,820","15,524","10,618","6,349","6,327","6,386","3,610","7,307","4,263","7,433","4,488","6,541","5,738","6,741","5,738","7,119","7,314","8,335","7,964","11,062","9,693","9,169","18,231","4,901","12,901","5,157","9,610","5,281","9,331","2,185","8,231",802,"2,909",60,878,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,공항철도 1호선,650,공항화물청사,2,0,349,499,"1,029","6,445","1,581","12,869","2,235","18,252","1,537","3,492",555,"1,580",631,"2,654",944,"2,685","1,179","1,368","1,857",927,"2,736",625,"4,285","1,213","8,115","1,193","15,620",823,"3,796",939,"2,070","1,507","2,492",940,"2,309",210,538,75,0,17,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,공항철도 1호선,651,인천공항1터미널,0,0,665,"2,476","1,704","5,217","2,996","10,596","5,466","17,710","4,682","4,632","1,550","4,321","2,527","6,807","2,405","6,690","3,682","4,571","4,446","4,192","7,432","4,795","5,705","4,344","10,586","6,532","15,847","2,701","6,513","1,911","4,433","2,667","5,274","1,950","2,602",963,524,513,3,266,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,공항철도 1호선,652,인천공항2터미널,0,0,693,"1,386","1,212","3,719","1,551","7,518","3,447","8,377","3,249","2,706",932,"2,023","1,169","4,582","1,170","3,250","1,987","2,094","2,434","1,880","5,024","1,883","3,510","2,311","6,689","3,824","9,071","1,168","3,650",739,"2,493",668,"2,430","1,011","1,245",375,213,176,0,146,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,공항철도 1호선,653,영종,1,0,"1,539",145,"4,625","1,135","8,291","1,697","6,178","3,122","4,230","1,988","3,642","1,406","3,567","2,132","3,961","2,683","3,295","2,389","3,054","3,635","3,141","3,368","3,583","3,496","3,583","5,436","2,854","5,853","1,834","8,301","1,596","4,934","1,626","5,045",859,"3,893",311,"1,578",38,490,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,9호선2~3단계,627,언주,2,0,958,814,"2,130","6,601","5,091","15,140","7,390","48,786","6,141","34,084","6,042","16,376","7,403","9,185","8,826","8,792","9,277","10,146","10,802","9,263","12,467","8,372","15,798","8,126","29,116","8,768","44,047","10,197","21,968","8,214","13,731","5,353","13,000","6,413","5,459","2,863","1,309","1,546",2,40,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선2~3단계,628,선정릉,0,0,803,825,"2,804","4,715","6,700","13,086","7,635","45,102","5,465","36,557","4,682","14,696","5,313","8,632","6,131","8,059","7,219","9,148","8,373","8,564","9,402","7,328","12,328","7,797","21,449","8,665","40,659","10,556","23,325","7,975","12,844","5,464","12,819","7,689","5,572","2,900","1,249","1,262",1,11,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선2~3단계,629,삼성중앙,0,0,555,380,"1,861","3,417","4,124","11,839","5,381","32,362","4,373","24,839","3,574","9,452","3,742","4,939","4,532","4,815","5,613","6,489","6,286","4,881","7,306","5,816","8,522","4,889","18,774","6,615","31,629","8,586","14,576","6,174","9,932","4,178","9,232","4,554","3,131","1,941",776,"1,073",0,1,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선2~3단계,630,봉은사,0,0,"1,003",974,"3,775","9,000","7,391","26,702","8,172","72,133","6,180","49,018","6,162","19,974","7,857","16,913","10,522","15,165","12,524","15,937","14,351","15,981","17,490","13,348","22,814","12,924","42,689","13,666","67,797","15,175","36,213","9,581","27,466","5,302","24,664","6,590","6,440","2,431","1,101",914,0,0,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선2~3단계,631,종합운동장,0,0,804,155,"2,578","1,525","7,174","4,395","8,314","8,657","5,606","6,397","3,467","3,325","3,505","3,157","4,057","3,615","4,291","3,872","4,402","4,081","4,669","4,168","5,321","4,708","7,644","7,130","10,461","11,500","6,153","7,856","5,093","4,723","5,714","5,749","1,795","2,382",470,972,0,4,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선2~3단계,632,삼전,2,0,"3,219",430,"5,873","1,854","14,999","3,474","24,867","8,931","15,676","5,934","8,154","4,426","7,039","4,112","7,081","5,010","7,446","5,503","7,005","6,251","6,958","6,935","7,243","8,369","8,571","13,300","10,241","21,004","5,486","19,121","5,001","11,563","4,572","14,076","2,178","6,516",594,"3,168",0,120,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,9호선2~3단계,633,석촌고분,4,1,"1,762",261,"4,079","1,584","11,860","3,138","21,028","10,513","12,958","8,163","6,798","4,328","6,029","4,043","6,551","4,814","6,756","5,193","6,098","5,389","6,157","6,427","6,768","7,142","8,265","10,563","11,050","19,222","5,637","15,219","4,550","10,410","4,231","11,111","2,061","5,205",554,"2,403",0,22,0,0,0,0,0,0,2021-02-03 09:49:39
